Area,Perimeter,MajorAxisLength,MinorAxisLength,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,target
-0.8387997741445266,-1.1396627344211194,-1.3019761535258991,-0.6321108474188325,-1.060491463461867,0.2879811664954942,0.3664763405699049,1.4203459748678249,1.838628173761134,0.6819175161916982,2.3982796650871117,1.9248109616774005,0.8386785571319395,6
-0.827265769627946,-1.010528619363842,-1.3911693661111542,-0.435758381320313,-1.041409711693179,0.6975980699797945,-0.46588588669212394,0.22498659564810947,2.4976224677796806,0.36955141339463926,3.0974715709774205,2.691446443953951,0.7711412895099393,6
-0.8052865161833704,-1.0753029286009257,-1.2478073515840138,-0.5867746203154228,-1.005356514266152,0.5779579459947402,0.5176141993998845,1.2489788094649013,1.7640533422046465,0.6043728682043112,2.231085580076685,1.840149804454787,0.9174176641196544,6
-0.7839196877573745,-0.9738939690576228,-1.2742405668555132,-0.44059531478700925,-0.9706859183374021,0.6713020641741454,-2.248692176614546,0.5095879794092899,2.082210997344313,0.40325377598659595,2.5112577646582706,2.2043062399129627,-0.20237240206618926,6
-0.7794285709544582,-1.0938205194498358,-1.3757498723432617,-0.26828080781707214,-0.9634447508333935,0.4754758809957747,0.8046048369438649,1.872434351543676,2.768597856586443,0.12021501408647195,3.267675136082855,3.0163331663437396,0.9404061667505637,6
-0.7746992888665387,-1.0249244627526706,-1.2509023940685133,-0.4629334902607058,-0.9558367034805204,0.5284097574386233,0.507082776189171,1.1816673376098865,2.0073210603616087,0.40620704842176153,2.4074995566728243,2.117891194392567,0.9564467221881302,6
-0.7679626136621641,-0.8614238228276595,-1.2685048866859407,-0.4067987450474577,-0.9450294294474001,0.25690034040525145,-0.6603492507009008,-0.3467130856937999,2.1642896724324223,0.32195910940347633,2.5573639401763333,2.2995097032191905,0.9134143121623157,6
-0.7665336219521454,-1.0491426399192536,-1.2458188540760693,-0.435696574395765,-0.9427414956878235,0.42610232345283566,0.4763446551337679,1.5732669692773298,2.0358661919758467,0.36998785323592714,2.416746318616528,2.1507785969474007,0.7514084292874135,6
-0.7608857023363566,-1.0214128270635159,-1.2395560108697654,-0.42637486975129096,-0.933714077914969,0.4440775272535629,0.2761022344674943,1.3565766608482301,2.038764016473285,0.3520681468112782,2.4054355772996288,2.154120716147505,0.8913844882053896,6
-0.755816184127004,-1.0388638866487443,-1.1965093283294579,-0.47653423230950975,-0.9256319279781016,0.6917676296455624,0.786651523873559,1.6266250615626099,1.8185779700969928,0.428346853676877,2.1644252600927683,1.902007088899506,0.9162684920590184,6
-0.7529922243191096,-0.9977349015414186,-1.2392536523843505,-0.39790149575032346,-0.9211382585418255,0.42862527773597897,0.2673648307059296,1.2221852676988847,2.0937548513611817,0.30658190850454586,2.443507515778338,2.2176648332254025,0.9906361439268482,6
-0.7470721158061745,-1.0080136548119278,-1.2750766858113283,-0.3116200435101877,-0.9117373291596245,0.7468279135143492,0.2541408729108252,1.422799380350491,2.357592183809979,0.1848364393494734,2.711814757909457,2.525760604323158,0.819312189620644,6
-0.7465277380118815,-0.9985313069828579,-1.2265685495516514,-0.38615050638489895,-0.9108741987039015,0.22920460960878547,0.6003898524722516,1.3286590751373129,2.063245236643371,0.3002079392200153,2.3950871306782875,2.1823811562017155,0.5718198687882512,6
-0.744792533792573,-0.9890675885208396,-1.2051681144733648,-0.41556096872279413,-0.9081244478947494,0.9998428722798982,0.48220650938034365,1.2535170623861025,1.9475447133294952,0.3423832545928391,2.27024744745141,2.049223882622155,0.6426318741702146,6
-0.744792533792573,-0.9961514053420649,-1.2566546814505537,-0.3367895949965492,-0.9081244478947494,0.6433521110005541,0.6038942335467553,1.3293552085274392,2.259394109800181,0.21686120863668126,2.5993387981532567,2.4104670713001903,0.982470925587806,6
-0.7441120615497069,-1.015791415555811,-1.2460616095672905,-0.35079342056861723,-0.9070467303293371,0.2918220679418463,0.4296491805510329,1.552899410185335,2.1990585063620465,0.23880448317219022,2.532866570675278,2.3399937979214784,0.9228290106737903,6
-0.7432954948582675,-0.9805539677784334,-1.21500589499525,-0.3971953176750724,-0.9057539231714937,0.6000195686327966,0.23603357783072618,1.1854972162118138,2.016750989268408,0.3097591551381821,2.3384225838670782,2.1287486975790104,0.8316303018268006,6
-0.7432614712461243,-1.0023130684942552,-1.2216832495630854,-0.3882454401501647,-0.9057000664642014,0.26880643195109566,0.3438676524078755,1.4190228095637991,2.057056808173391,0.2933072321959985,2.380466297136354,2.175233083176366,0.9486825062318031,6
-0.7409138420082362,-1.0075106619015448,-1.2521871221979575,-0.3291762955446318,-0.9019860748800997,0.4187537825767321,0.5779912766336244,1.5112337793351318,2.2597001201712392,0.20574748497029277,2.5896587516869456,2.41082519822004,0.9860408360712013,6
-0.7387703544432079,-1.024533246044595,-1.2016106036593996,-0.4040375844003048,-0.8985986161413531,0.4995720795861916,0.9663407871731501,1.7315671027737745,1.9688653123457545,0.3162632596289391,2.277665345654342,2.0736842583962654,0.9717934031642762,6
-0.737443433569619,-1.0180595409942972,-1.165770471213381,-0.4518639575325677,-0.8965033238106449,0.39575757954801344,1.1979880107807237,1.6801960820321853,1.7683818725702622,0.39542441704876397,2.070117021133334,1.8450521361359054,0.725039819366275,6
-0.7321357500752633,-1.0066211096248494,-1.2366248774933624,-0.3173995214774572,-0.8881351482193833,0.3907010860455198,0.9974864444136344,1.6352881540166642,2.2267647126916956,0.1940282342218739,2.532013436809059,2.3723206293118944,0.7850852673722535,6
-0.7306727347531011,-0.8424684418530459,-1.1955861619411046,-0.3755179106998607,-0.8858321770735939,0.14580460987681085,-1.4048946345397006,-0.009310681367838504,1.9898921524695499,0.28458817337886816,2.2798452034463734,2.0978417027295544,0.565853146587625,6
-0.7284952235759296,-0.9234689297917397,-1.0509317648163454,-0.5961130641503154,-0.8824074030896256,0.24508622337266392,0.02494295252859926,0.8110786630874425,1.1931575922246107,0.6195845229565466,1.4955800647587127,1.206150599092945,0.9231368369434607,6
-0.727202326314484,-0.9201156437225204,-0.9689634879663546,-0.6915601188167836,-0.8803755803994684,-0.18173753606232584,0.5190467052199113,0.7957022039446924,0.7791415700822368,0.8084461181307041,1.121265901557763,0.76198635529146,-0.02949390209160008,6
-0.7269641610294808,-0.9699957740021555,-1.280211208197922,-0.2245707416754537,-0.8800014314126847,0.47723870199327384,0.45308648977963867,1.3170765968510436,2.535640172557551,0.060725519371030316,2.8542226170704224,2.736688733603418,0.891984496360381,6
-0.7262496651744714,-0.9253598105474385,-1.214210939783406,-0.3350251187325189,-0.8788792289489694,0.5574675733562263,0.14965805763310125,0.862709083766344,2.1322119335353955,0.21497734660369802,2.417293802160598,2.262241158249396,0.9567290113009306,6
-0.7247186026280227,-0.992793461931083,-1.1668062449910344,-0.4051105041309595,-0.876475761254819,0.5263967600434748,0.9362334332052867,1.5963835009362162,1.8622926124213546,0.3198627817276751,2.135301150825112,1.9517650681803043,0.8970645500682071,6
-0.7240381303851565,-0.9502812463202048,-1.153019617804329,-0.4233799331356809,-0.8754081000889776,0.5689908089855177,0.05588989555537972,1.1522494888057246,1.7872677302016469,0.34897057479369886,2.0581748264036426,1.8664583113859132,0.837734142455511,6
-0.7225751150629944,-0.9915546090221772,-1.1177635196484617,-0.47609795675411026,-0.8731137672622695,0.49139942581968604,1.1460573629241642,1.6152075916747346,1.5971355207611326,0.42483585892931447,1.8669132976200196,1.6521997406267313,1.0207548048165742,6
-0.7222348789415614,-0.9562100423842544,-1.2372076927558475,-0.2751637626951186,-0.8725804223002533,0.46027963163417884,0.44322712492168287,1.2410425621681835,2.3005546849176044,0.13774431489244313,2.585868351812819,2.45870345972993,0.6368485133574131,6
-0.7221668317172747,-0.8963585433904552,-1.130722902540611,-0.4543981968220601,-0.8724737644366629,0.5112314276866702,-0.24216034929990451,0.6291895351097704,1.6728461603776608,0.3915513454348997,1.9402509015647371,1.737185765565027,1.0127602943191694,6
-0.7216905011472684,-0.9248987337129206,-1.106949936615337,-0.48670175774638724,-0.8717272470730798,0.7237033425913194,0.08803213468598105,0.9238158694146963,1.5427734324055198,0.4455459474629693,1.8121531874314325,1.5914484539661868,0.8660295423681703,6
-0.7190366594000906,-0.9979537966042705,-1.2070849329214604,-0.3174256125057267,-0.8675710824794767,0.5686133068397883,0.9655891571114346,1.7389057502668348,2.139817921532644,0.19192659490500197,2.4076103968995377,2.271070812988155,0.8669546316285746,6
-0.7170973135079222,-1.0014188588757966,-1.237769013041016,-0.26016385429417754,-0.8645370967430172,0.4585664658393495,0.9356985822858348,1.8066213916723672,2.3403282885286867,0.10832756137082264,2.615560097393038,2.5054377100403364,0.9604526048547166,6
